countryiso3code,date,value
ISL,2015,330815.0
ISL,2014,327386.0
ISL,2013,323764.0
ISL,2012,320716.0
ISL,2011,319014.0
ISL,2010,318041.0
ISL,2009,318499.0
ISL,2008,317414.0
ISL,2007,311566.0
ISL,2006,303782.0
ISL,2005,296734.0
ISL,2004,292074.0
ISL,2003,289521.0
ISL,2002,287523.0
ISL,2001,284968.0
ISL,2000,281205.0
IND,2023,1438069596.0
IND,2022,1425423212.0
IND,2021,1414203896.0
IND,2020,1402617695.0
IND,2019,1389030312.0
IND,2018,1374659064.0
IND,2017,1359657400.0
IND,2016,1343944296.0
IND,2015,1328024498.0
IND,2014,1312277191.0
IND,2013,1295829511.0
IND,2012,1278674502.0
IND,2011,1261224954.0
IND,2010,1243481564.0
IND,2009,1225524753.0
IND,2008,1207930964.0
IND,2007,1190676021.0
IND,2006,1172878890.0
IND,2005,1154676322.0
IND,2004,1135991513.0
IND,2003,1116803006.0
IND,2002,1097600380.0
IND,2001,1077898575.0
IND,2000,1057922733.0
IDN,2023,281190067.0
IDN,2022,278830529.0
IDN,2021,276758053.0
IDN,2020,274814866.0
IDN,2019,272489381.0
IDN,2018,269951846.0
IDN,2017,267346658.0
IDN,2016,264627418.0
IDN,2015,261799249.0
IDN,2014,258877399.0
IDN,2013,255852467.0
IDN,2012,252698525.0
IDN,2011,249470032.0
IDN,2010,246305322.0
IDN,2009,243220028.0
IDN,2008,240157903.0
IDN,2007,237062337.0
IDN,2006,233951652.0
IDN,2005,230871650.0
IDN,2004,227926649.0
IDN,2003,225048008.0
IDN,2002,222088495.0
IDN,2001,219097902.0
IDN,2000,216077790.0
IRN,2023,90608707.0
IRN,2022,89524246.0
IRN,2021,88455488.0
IRN,2020,87723443.0
IRN,2019,87051648.0
IRN,2018,86117998.0
IRN,2017,85026754.0
IRN,2016,83812228.0
IRN,2015,82619362.0
IRN,2014,81502045.0
IRN,2013,80414686.0
IRN,2012,79370580.0
IRN,2011,78383598.0
IRN,2010,77420842.0
IRN,2009,76457825.0
IRN,2008,75514204.0
IRN,2007,74602648.0
IRN,2006,73392747.0
IRN,2005,71828455.0
IRN,2004,70256316.0
IRN,2003,68769340.0
IRN,2002,68011317.0
IRN,2001,67452005.0
IRN,2000,66418659.0
IRQ,2023,45074049.0
IRQ,2022,44070551.0
IRQ,2021,43071211.0
IRQ,2020,42116605.0
IRQ,2019,41192171.0
IRQ,2018,40265624.0
IRQ,2017,39337353.0
IRQ,2016,38469627.0
IRQ,2015,37560535.0
IRQ,2014,36550059.0
IRQ,2013,35281989.0
IRQ,2012,33654842.0
IRQ,2011,32161424.0
IRQ,2010,31045366.0
IRQ,2009,30058206.0
IRQ,2008,28971036.0
IRQ,2007,28391607.0
IRQ,2006,28616515.0
IRQ,2005,28407448.0
IRQ,2004,27577878.0
IRQ,2003,26802659.0
IRQ,2002,26006559.0
IRQ,2001,25197840.0
IRQ,2000,24424056.0
IRL,2023,5307600.0
IRL,2022,5212836.0
IRL,2021,5110585.0
IRL,2020,5039747.0
IRL,2019,4976456.0
IRL,2018,4898022.0
IRL,2017,4827445.0
IRL,2016,4762722.0
IRL,2015,4701957.0
IRL,2014,4657740.0
IRL,2013,4623816.0
IRL,2012,4599533.0
IRL,2011,4580084.0
IRL,2010,4560155.0
IRL,2009,4535375.0
IRL,2008,4489544.0
IRL,2007,4398942.0
IRL,2006,4273591.0
IRL,2005,4159914.0
IRL,2004,4070262.0
IRL,2003,3996521.0
IRL,2002,3931947.0
IRL,2001,3866243.0
IRL,2000,3805174.0
IMN,2023,84165.0
IMN,2022,84132.0
IMN,2021,84106.0
IMN,2020,84064.0
IMN,2019,83957.0
IMN,2018,83805.0
IMN,2017,83609.0
IMN,2016,83466.0
IMN,2015,83593.0
IMN,2014,83892.0
IMN,2013,84141.0
IMN,2012,84335.0
IMN,2011,84382.0
IMN,2010,83873.0
IMN,2009,82939.0
IMN,2008,82029.0
IMN,2007,81147.0
IMN,2006,80294.0
IMN,2005,79516.0
IMN,2004,78792.0
IMN,2003,78049.0
IMN,2002,77275.0
IMN,2001,76476.0
IMN,2000,75659.0
ISR,2023,9849000.0
ISR,2022,9557500.0
ISR,2021,9371400.0
ISR,2020,9215100.0
ISR,2019,9054000.0
ISR,2018,8882800.0
ISR,2017,8713300.0
ISR,2016,8546000.0
ISR,2015,8380100.0
ISR,2014,8215700.0
ISR,2013,8059500.0
ISR,2012,7910500.0
ISR,2011,7765800.0
ISR,2010,7623600.0
ISR,2009,7485600.0
ISR,2008,7308800.0
ISR,2007,7180100.0
ISR,2006,7053700.0
ISR,2005,6930100.0
ISR,2004,6809000.0
ISR,2003,6689700.0
ISR,2002,6570000.0
ISR,2001,6439000.0
ISR,2000,6289000.0
ITA,2023,58993475.0
ITA,2022,59013667.0
ITA,2021,59133173.0
ITA,2020,59438851.0
ITA,2019,59729081.0
ITA,2018,60148658.0
ITA,2017,60002252.0
ITA,2016,60115223.0
ITA,2015,60229605.0
ITA,2014,60320707.0
ITA,2013,60311613.0
ITA,2012,60191247.0
ITA,2011,60026841.0
ITA,2010,59819407.0
ITA,2009,59555454.0
ITA,2008,59211181.0
ITA,2007,58756247.0
ITA,2006,58399861.0
ITA,2005,58166682.0
ITA,2004,57828179.0
ITA,2003,57399184.0
ITA,2002,57089824.0
ITA,2001,56976981.0
ITA,2000,56942108.0
JAM,2023,2839786.0
JAM,2022,2839144.0
JAM,2021,2837682.0
JAM,2020,2830739.0
JAM,2019,2823271.0
JAM,2018,2820097.0
JAM,2017,2815764.0
JAM,2016,2809915.0
JAM,2015,2802534.0
JAM,2014,2793749.0
JAM,2013,2783687.0
JAM,2012,2772430.0
JAM,2011,2760494.0
JAM,2010,2748568.0
JAM,2009,2736995.0
JAM,2008,2725635.0
JAM,2007,2713800.0
JAM,2006,2700968.0
JAM,2005,2687066.0
JAM,2004,2672225.0
JAM,2003,2656623.0
JAM,2002,2640572.0
JAM,2001,2624403.0
JAM,2000,2607826.0
JPN,2023,124516650.0
JPN,2022,125124989.0
JPN,2021,125681593.0
JPN,2020,126261000.0
JPN,2019,126633000.0
JPN,2018,126811000.0
JPN,2017,126972000.0
JPN,2016,127076000.0
JPN,2015,127141000.0
JPN,2014,127276000.0
JPN,2013,127445000.0
JPN,2012,127629000.0
JPN,2011,127833000.0
JPN,2010,128070000.0
JPN,2009,128047000.0
JPN,2008,128063000.0
JPN,2007,128001000.0
JPN,2006,127854000.0
JPN,2005,127773000.0
JPN,2004,127761000.0
JPN,2003,127718000.0
JPN,2002,127445000.0
JPN,2001,127149000.0
JPN,2000,126843000.0
JOR,2023,11439213.0
JOR,2022,11256263.0
JOR,2021,11066356.0
JOR,2020,10865228.0
JOR,2019,10671891.0
JOR,2018,10462306.0
JOR,2017,10234226.0
JOR,2016,10006367.0
JOR,2015,9544729.0
JOR,2014,8791710.0
JOR,2013,7991809.0
JOR,2012,7587127.0
JOR,2011,7480424.0
JOR,2010,7297043.0
JOR,2009,7141753.0
JOR,2008,6989866.0
JOR,2007,6827227.0
JOR,2006,6427371.0
JOR,2005,6029587.0
JOR,2004,5882061.0
JOR,2003,5741828.0
JOR,2002,5616066.0
JOR,2001,5498894.0
JOR,2000,5386945.0
KAZ,2023,20330104.0
KAZ,2022,20034609.0
KAZ,2021,19743603.0
KAZ,2020,19482117.0
KAZ,2019,19209555.0
KAZ,2018,18932727.0
KAZ,2017,18651931.0
KAZ,2016,18363600.0
KAZ,2015,18084169.0
KAZ,2014,17816285.0
KAZ,2013,17556502.0
KAZ,2012,17306106.0
KAZ,2011,17066002.0
KAZ,2010,16836810.0
KAZ,2009,16619846.0
KAZ,2008,16426525.0
KAZ,2007,16257214.0
KAZ,2006,16103716.0
KAZ,2005,15968117.0
KAZ,2004,15850159.0
KAZ,2003,15747380.0
KAZ,2002,15656677.0
KAZ,2001,15575550.0
KAZ,2000,15501103.0
KEN,2023,55339003.0
KEN,2022,54252461.0
KEN,2021,53219166.0
KEN,2020,52217334.0
KEN,2019,51202827.0
KEN,2018,50207107.0
KEN,2017,49197766.0
KEN,2016,48139687.0
KEN,2015,47088526.0
KEN,2014,46051440.0
KEN,2013,44986791.0
KEN,2012,43888303.0
KEN,2011,42758461.0
KEN,2010,41598567.0
KEN,2009,40408891.0
KEN,2008,39206351.0
KEN,2007,38036349.0
KEN,2006,36904008.0
KEN,2005,35796484.0
KEN,2004,34713455.0
KEN,2003,33652223.0
KEN,2002,32629808.0
KEN,2001,31619170.0
KEN,2000,30642890.0
KIR,2023,132530.0
KIR,2022,130469.0
KIR,2021,128377.0
KIR,2020,126099.0
KIR,2019,123921.0
KIR,2018,122084.0
KIR,2017,120275.0
KIR,2016,118478.0
KIR,2015,116815.0
KIR,2014,115326.0
KIR,2013,113838.0
KIR,2012,112284.0
KIR,2011,110647.0
KIR,2010,108704.0
KIR,2009,106467.0
KIR,2008,104222.0
KIR,2007,102068.0
KIR,2006,100017.0
KIR,2005,98035.0
KIR,2004,96085.0
KIR,2003,94175.0
KIR,2002,92264.0
KIR,2001,90335.0
KIR,2000,88613.0
PRK,2023,26418204.0
PRK,2022,26328845.0
PRK,2021,26232534.0
PRK,2020,26136312.0
PRK,2019,26037632.0
PRK,2018,25931147.0
PRK,2017,25817709.0
PRK,2016,25698326.0
PRK,2015,25575350.0
PRK,2014,25451262.0
PRK,2013,25329451.0
PRK,2012,25211728.0
PRK,2011,25097874.0
PRK,2010,24987258.0
PRK,2009,24878332.0
PRK,2008,24764618.0
PRK,2007,24646383.0
PRK,2006,24524507.0
PRK,2005,24396433.0
PRK,2004,24254943.0
PRK,2003,24090380.0
PRK,2002,23943973.0
PRK,2001,23815358.0
PRK,2000,23665910.0
KOR,2023,51712619.0
KOR,2022,51672569.0
KOR,2021,51769539.0
KOR,2020,51836239.0
KOR,2019,51764822.0
KOR,2018,51585058.0
KOR,2017,51361911.0
KOR,2016,51217803.0
KOR,2015,51014947.0
KOR,2014,50746659.0
KOR,2013,50428893.0
KOR,2012,50199853.0
KOR,2011,49936638.0
KOR,2010,49554112.0
KOR,2009,49307835.0
KOR,2008,49054708.0
KOR,2007,48683638.0
KOR,2006,48438292.0
KOR,2005,48184561.0
KOR,2004,48082519.0
KOR,2003,47892330.0
KOR,2002,47644736.0
KOR,2001,47370164.0
KOR,2000,47008111.0
XKX,2023,1682668.0
XKX,2022,1768096.0
XKX,2021,1786079.0
XKX,2020,1790151.0
XKX,2019,1788891.0
XKX,2018,1797086.0
XKX,2017,1791019.0
XKX,2016,1777568.0
XKX,2015,1788274.0
XKX,2014,1812788.0
XKX,2013,1818119.0
XKX,2012,1807126.0
XKX,2011,1791949.0
XKX,2010,1788743.0
XKX,2009,1794681.0
XKX,2008,1800858.0
XKX,2007,1807094.0
XKX,2006,1813079.0
XKX,2005,1818354.0
XKX,2004,1822773.0
XKX,2003,1826434.0
XKX,2002,1829462.0
XKX,2001,1820009.0
XKX,2000,1802493.0
KWT,2023,4853420.0
KWT,2022,4589643.0
KWT,2021,4360865.0
KWT,2020,4400267.0
KWT,2019,4442316.0
KWT,2018,4323515.0
KWT,2017,4154812.0
KWT,2016,4004096.0
KWT,2015,3834574.0
KWT,2014,3665876.0
KWT,2013,3507844.0
KWT,2012,3337109.0
KWT,2011,3132814.0
KWT,2010,2943372.0
KWT,2009,2795484.0
KWT,2008,2651421.0
KWT,2007,2507887.0
KWT,2006,2364733.0
KWT,2005,2236788.0
KWT,2004,2157320.0
KWT,2003,2109881.0
KWT,2002,2059974.0
KWT,2001,2008121.0
KWT,2000,1954709.0
KGZ,2023,7099750.0
KGZ,2022,6975220.0
KGZ,2021,6851224.0
KGZ,2020,6726596.0
KGZ,2019,6590211.0
KGZ,2018,6444079.0
KGZ,2017,6306696.0
KGZ,2016,6175338.0
KGZ,2015,6040036.0
KGZ,2014,5905848.0
KGZ,2013,5777150.0
KGZ,2012,5652076.0
KGZ,2011,5546587.0
KGZ,2010,5467059.0
KGZ,2009,5389643.0
KGZ,2008,5318729.0
KGZ,2007,5268385.0
KGZ,2006,5218373.0
KGZ,2005,5162640.0
KGZ,2004,5104713.0
KGZ,2003,5043308.0
KGZ,2002,4990704.0
KGZ,2001,4945073.0
KGZ,2000,4898362.0
LAO,2023,7664993.0
LAO,2022,7559007.0
LAO,2021,7453194.0
LAO,2020,7346533.0
LAO,2019,7237636.0
LAO,2018,7128045.0
LAO,2017,7018147.0
LAO,2016,6908802.0
LAO,2015,6801645.0
LAO,2014,6703172.0
LAO,2013,6611385.0
LAO,2012,6518978.0
LAO,2011,6426590.0
LAO,2010,6334194.0
LAO,2009,6241642.0
LAO,2008,6148969.0
LAO,2007,6056236.0
LAO,2006,5963200.0
LAO,2005,5869523.0
LAO,2004,5781626.0
LAO,2003,5697945.0
LAO,2002,5610889.0
LAO,2001,5521482.0
LAO,2000,5431212.0
LVA,2023,1877445.0
LVA,2022,1879383.0
LVA,2021,1884490.0
LVA,2020,1900449.0
LVA,2019,1913822.0
LVA,2018,1927174.0
LVA,2017,1942248.0
LVA,2016,1959537.0
LVA,2015,1977527.0
LVA,2014,1993782.0
LVA,2013,2012647.0
LVA,2012,2034319.0
LVA,2011,2059709.0
LVA,2010,2097555.0
LVA,2009,2141669.0
LVA,2008,2177322.0
LVA,2007,2200325.0
LVA,2006,2218357.0
LVA,2005,2238799.0
LVA,2004,2263122.0
LVA,2003,2287955.0
LVA,2002,2310173.0
LVA,2001,2337170.0
LVA,2000,2367550.0
LBN,2023,5773493.0
LBN,2022,5744489.0
LBN,2021,5718122.0
LBN,2020,5702398.0
LBN,2019,5794594.0
LBN,2018,5984119.0
LBN,2017,6160128.0
LBN,2016,6323060.0
LBN,2015,6472469.0
LBN,2014,6346990.0
LBN,2013,5743436.0
LBN,2012,5235742.0
LBN,2011,5096020.0
LBN,2010,5041288.0
LBN,2009,4992287.0
LBN,2008,4925354.0
LBN,2007,4844118.0
LBN,2006,4751136.0
LBN,2005,4671102.0
LBN,2004,4599279.0
LBN,2003,4525508.0
LBN,2002,4463504.0
LBN,2001,4401918.0
LBN,2000,4329340.0
LSO,2023,2311472.0
LSO,2022,2286110.0
LSO,2021,2261542.0
LSO,2020,2235727.0
LSO,2019,2209405.0
LSO,2018,2183603.0
LSO,2017,2157110.0
LSO,2016,2130422.0
LSO,2015,2104611.0
LSO,2014,2080089.0
LSO,2013,2056504.0
LSO,2012,2034354.0
LSO,2011,2014009.0
LSO,2010,1996251.0
LSO,2009,1980883.0
LSO,2008,1966541.0
LSO,2007,1953268.0
LSO,2006,1945063.0
LSO,2005,1953076.0
LSO,2004,1971129.0
LSO,2003,1985059.0
LSO,2002,1994679.0
LSO,2001,2000853.0
LSO,2000,2003913.0
LBR,2023,5493031.0
LBR,2022,5373294.0
LBR,2021,5259323.0
LBR,2020,5149463.0
LBR,2019,5043721.0
LBR,2018,4944726.0
LBR,2017,4848925.0
LBR,2016,4755608.0
LBR,2015,4659431.0
LBR,2014,4564293.0
LBR,2013,4470239.0
LBR,2012,4373043.0
LBR,2011,4221178.0
LBR,2010,4058890.0
LBR,2009,3943028.0
LBR,2008,3821003.0
LBR,2007,3669050.0
LBR,2006,3490787.0
LBR,2005,3301015.0
LBR,2004,3156892.0
LBR,2003,3119532.0
LBR,2002,3094782.0
LBR,2001,3015338.0
LBR,2000,2928117.0
LBY,2023,7305659.0
LBY,2022,7223805.0
LBY,2021,7135175.0
LBY,2020,7045399.0
LBY,2019,6951033.0
LBY,2018,6849055.0
LBY,2017,6738770.0
LBY,2016,6632126.0
LBY,2015,6531819.0
LBY,2014,6427252.0
LBY,2013,6304628.0
LBY,2012,6179328.0
LBY,2011,6343203.0
LBY,2010,6497839.0
LBY,2009,6366686.0
LBY,2008,6235430.0
LBY,2007,6104380.0
LBY,2006,5980211.0
LBY,2005,5858798.0
LBY,2004,5736693.0
LBY,2003,5619398.0
LBY,2002,5508410.0
LBY,2001,5403639.0
LBY,2000,5305021.0
LIE,2023,39850.0
LIE,2022,39493.0
LIE,2021,39182.0
LIE,2020,38901.0
LIE,2019,38563.0
LIE,2018,38246.0
LIE,2017,37962.0
LIE,2016,37716.0
LIE,2015,37494.0
LIE,2014,37248.0
LIE,2013,36984.0
LIE,2012,36657.0
LIE,2011,36312.0
LIE,2010,36022.0
LIE,2009,35742.0
LIE,2008,35473.0
LIE,2007,35262.0
LIE,2006,35037.0
LIE,2005,34753.0
LIE,2004,34447.0
LIE,2003,34079.0
LIE,2002,33694.0
LIE,2001,33194.0
LIE,2000,32645.0
LTU,2023,2871585.0
LTU,2022,2831639.0
LTU,2021,2808380.0
LTU,2020,2810369.0
LTU,2019,2811089.0
LTU,2018,2819200.0
LTU,2017,2842639.0
LTU,2016,2877325.0
LTU,2015,2911109.0
LTU,2014,2937253.0
LTU,2013,2961250.0
LTU,2012,2989139.0
LTU,2011,3028115.0
LTU,2010,3097282.0
LTU,2009,3162916.0
LTU,2008,3198231.0
LTU,2007,3231294.0
LTU,2006,3269909.0
LTU,2005,3322528.0
LTU,2004,3377075.0
LTU,2003,3415213.0
LTU,2002,3443067.0
LTU,2001,3470818.0
LTU,2000,3499536.0
LUX,2023,666430.0
LUX,2022,653103.0
LUX,2021,640064.0
LUX,2020,630419.0
LUX,2019,620001.0
LUX,2018,607950.0
LUX,2017,596336.0
LUX,2016,582014.0
LUX,2015,569604.0
LUX,2014,556319.0
LUX,2013,543360.0
LUX,2012,530946.0
LUX,2011,518347.0
LUX,2010,506953.0
LUX,2009,497783.0
LUX,2008,488650.0
LUX,2007,479993.0
LUX,2006,472637.0
LUX,2005,465158.0
LUX,2004,458095.0
LUX,2003,451630.0
LUX,2002,446175.0
LUX,2001,441525.0
LUX,2000,436300.0
MAC,2023,678800.0
MAC,2022,677300.0
MAC,2021,682500.0
MAC,2020,685400.0
MAC,2019,672000.0
MAC,2018,658900.0
MAC,2017,648400.0
MAC,2016,652500.0
MAC,2015,642900.0
MAC,2014,621700.0
MAC,2013,591900.0
MAC,2012,567900.0
MAC,2011,549600.0
MAC,2010,537000.0
MAC,2009,535000.0
MAC,2008,540700.0
MAC,2007,520900.0
MAC,2006,498900.0
MAC,2005,473500.0
MAC,2004,454700.0
MAC,2003,443600.0
MAC,2002,438400.0
MAC,2001,433900.0
MAC,2000,430600.0
MDG,2023,31195932.0
MDG,2022,30437261.0
MDG,2021,29691083.0
MDG,2020,28953556.0
MDG,2019,28219554.0
MDG,2018,27494926.0
MDG,2017,26788375.0
MDG,2016,26099952.0
MDG,2015,25426702.0
MDG,2014,24764348.0
MDG,2013,24109290.0
MDG,2012,23462438.0
MDG,2011,22822300.0
MDG,2010,22183340.0
MDG,2009,21547280.0
MDG,2008,20923840.0
MDG,2007,20318583.0
MDG,2006,19730909.0
MDG,2005,19159707.0
MDG,2004,18606608.0
MDG,2003,18071854.0
MDG,2002,17549913.0
MDG,2001,17032939.0
MDG,2000,16516338.0
MWI,2023,21104482.0
MWI,2022,20568728.0
MWI,2021,20047258.0
MWI,2020,19533888.0
MWI,2019,19025752.0
MWI,2018,18528081.0
MWI,2017,18039715.0
MWI,2016,17557739.0
MWI,2015,17085587.0
MWI,2014,16621538.0
MWI,2013,16161816.0
MWI,2012,15709577.0
MWI,2011,15265022.0
MWI,2010,14826463.0
MWI,2009,14395788.0
MWI,2008,13976417.0
MWI,2007,13576343.0
MWI,2006,13198701.0
MWI,2005,12840031.0
MWI,2004,12500737.0
MWI,2003,12181574.0
MWI,2002,11880440.0
MWI,2001,11593058.0
MWI,2000,11315942.0
MYS,2023,35126298.0
MYS,2022,34695493.0
MYS,2021,34282399.0
MYS,2020,33889558.0
MYS,2019,33440596.0
MYS,2018,32910967.0
MYS,2017,32355644.0
MYS,2016,31789685.0
MYS,2015,31232798.0
MYS,2014,30696137.0
MYS,2013,30174265.0
MYS,2012,29662831.0
MYS,2011,29162039.0
MYS,2010,28655776.0
MYS,2009,28124778.0
MYS,2008,27570059.0
MYS,2007,26998389.0
MYS,2006,26417909.0
MYS,2005,25836071.0
MYS,2004,25256772.0
MYS,2003,24679602.0
MYS,2002,24102477.0
MYS,2001,23526538.0
MYS,2000,22967816.0
MDV,2023,525994.0
MDV,2022,524106.0
MDV,2021,516154.0
MDV,2020,502118.0
MDV,2019,487731.0
MDV,2018,473099.0
MDV,2017,458287.0
MDV,2016,443308.0
MDV,2015,428154.0
MDV,2014,413617.0
MDV,2013,400070.0
MDV,2012,386818.0
MDV,2011,373674.0
MDV,2010,360792.0
MDV,2009,348275.0
MDV,2008,336170.0
MDV,2007,324479.0
MDV,2006,313851.0
MDV,2005,306429.0
MDV,2004,301413.0
MDV,2003,296491.0
MDV,2002,291616.0
MDV,2001,286767.0
MDV,2000,282019.0
MLI,2023,23769127.0
MLI,2022,23072640.0
MLI,2021,22388630.0
MLI,2020,21713836.0
MLI,2019,21068405.0
MLI,2018,20442030.0
MLI,2017,19813011.0
MLI,2016,19191289.0
MLI,2015,18593022.0
MLI,2014,18020267.0
MLI,2013,17459615.0
MLI,2012,16957033.0
MLI,2011,16469049.0
MLI,2010,15945198.0
MLI,2009,15435539.0
MLI,2008,14940782.0
MLI,2007,14457775.0
MLI,2006,13990139.0
MLI,2005,13538647.0
MLI,2004,13102409.0
MLI,2003,12684955.0
MLI,2002,12288050.0
MLI,2001,11912158.0
MLI,2000,11559290.0
MLT,2023,552747.0
MLT,2022,531113.0
MLT,2021,518150.0
MLT,2020,515490.0
MLT,2019,503912.0
MLT,2018,483903.0
MLT,2017,467106.0
MLT,2016,454505.0
MLT,2015,444220.0
MLT,2014,433481.0
MLT,2013,424810.0
MLT,2012,420028.0
MLT,2011,416268.0
MLT,2010,414508.0
MLT,2009,412477.0
MLT,2008,409379.0
MLT,2007,406724.0
MLT,2006,405308.0
MLT,2005,403834.0
MLT,2004,401268.0
MLT,2003,398582.0
MLT,2002,395969.0
MLT,2001,393028.0
MLT,2000,390087.0
MHL,2023,38827.0
MHL,2022,40077.0
MHL,2021,41367.0
MHL,2020,42706.0
MHL,2019,44007.0
MHL,2018,45285.0
MHL,2017,46529.0
MHL,2016,47709.0
MHL,2015,48800.0
MHL,2014,49796.0
MHL,2013,50681.0
MHL,2012,51419.0
MHL,2011,51907.0
MHL,2010,52044.0
MHL,2009,52019.0
MHL,2008,52030.0
MHL,2007,52035.0
MHL,2006,51992.0
MHL,2005,51906.0
MHL,2004,51791.0
MHL,2003,51639.0
MHL,2002,51425.0
MHL,2001,51123.0
MHL,2000,50706.0
MRT,2023,5022441.0
MRT,2022,4875637.0
MRT,2021,4734874.0
MRT,2020,4600131.0
MRT,2019,4467708.0
MRT,2018,4337685.0
MRT,2017,4210600.0
MRT,2016,4086657.0
MRT,2015,3965959.0
MRT,2014,3848514.0
MRT,2013,3734318.0
MRT,2012,3619034.0
MRT,2011,3502811.0
MRT,2010,3390965.0
MRT,2009,3284448.0
MRT,2008,3183269.0
MRT,2007,3093059.0
MRT,2006,3013660.0
MRT,2005,2939059.0
MRT,2004,2868664.0
MRT,2003,2802046.0
MRT,2002,2738655.0
MRT,2001,2678760.0
MRT,2000,2613441.0
MUS,2023,1261041.0
MUS,2022,1262523.0
MUS,2021,1266334.0
MUS,2020,1266014.0
MUS,2019,1265985.0
MUS,2018,1265577.0
MUS,2017,1264887.0
MUS,2016,1263747.0
MUS,2015,1262879.0
MUS,2014,1261208.0
MUS,2013,1258927.0
MUS,2012,1255882.0
MUS,2011,1252404.0
MUS,2010,1250400.0
MUS,2009,1247429.0
MUS,2008,1244121.0
MUS,2007,1239630.0
MUS,2006,1233996.0
MUS,2005,1228254.0
MUS,2004,1221003.0
MUS,2003,1213370.0
MUS,2002,1204621.0
MUS,2001,1196287.0
MUS,2000,1186873.0
MEX,2023,129739759.0
MEX,2022,128613117.0
MEX,2021,127648148.0
MEX,2020,126799054.0
MEX,2019,125762982.0
MEX,2018,124573711.0
MEX,2017,123400057.0
MEX,2016,122251351.0
MEX,2015,121072306.0
MEX,2014,119784261.0
MEX,2013,118343573.0
MEX,2012,116818208.0
MEX,2011,115243504.0
MEX,2010,113623895.0
MEX,2009,111999721.0
MEX,2008,110374288.0
MEX,2007,108774360.0
MEX,2006,107253666.0
MEX,2005,105811504.0
MEX,2004,104394131.0
MEX,2003,102978515.0
MEX,2002,101548624.0
MEX,2001,100099099.0
MEX,2000,98625552.0
FSM,2023,112630.0
FSM,2022,112114.0
FSM,2021,111624.0
FSM,2020,110916.0
FSM,2019,110282.0
FSM,2018,109909.0
FSM,2017,109481.0
FSM,2016,109075.0
FSM,2015,108716.0
FSM,2014,108396.0
FSM,2013,108121.0
FSM,2012,107890.0
FSM,2011,107698.0
FSM,2010,107540.0
FSM,2009,107957.0
FSM,2008,108936.0
FSM,2007,109880.0
FSM,2006,110729.0
FSM,2005,111412.0
FSM,2004,111925.0
FSM,2003,112285.0
FSM,2002,112448.0
FSM,2001,112365.0
FSM,2000,112044.0
MDA,2023,2457783.0
MDA,2022,2528654.0
MDA,2021,2595809.0
MDA,2020,2635130.0
MDA,2019,2664224.0
MDA,2018,2707203.0
MDA,2017,2755189.0
MDA,2016,2803186.0
MDA,2015,2835978.0
MDA,2014,2857815.0
MDA,2013,2859558.0
MDA,2012,2860324.0
MDA,2011,2860699.0
MDA,2010,2862354.0
MDA,2009,2865213.0
MDA,2008,2868833.0
MDA,2007,2874299.0
MDA,2006,2880967.0
MDA,2005,2888985.0
MDA,2004,2896023.0
MDA,2003,2903198.0
MDA,2002,2911385.0
MDA,2001,2918135.0
MDA,2000,2924668.0
MCO,2023,38956.0
MCO,2022,38931.0
MCO,2021,38527.0
MCO,2020,38050.0
MCO,2019,38109.0
MCO,2018,38154.0
MCO,2017,37678.0
MCO,2016,37276.0
MCO,2015,36757.0
MCO,2014,36128.0
MCO,2013,35447.0
MCO,2012,34711.0
MCO,2011,33946.0
MCO,2010,33163.0
MCO,2009,32364.0
MCO,2008,31836.0
MCO,2007,31837.0
MCO,2006,32057.0
MCO,2005,32210.0
MCO,2004,32307.0
MCO,2003,32374.0
MCO,2002,32422.0
MCO,2001,32447.0
MCO,2000,32455.0
MNG,2023,3481145.0
MNG,2022,3433748.0
MNG,2021,3383741.0
MNG,2020,3327204.0
MNG,2019,3267673.0
MNG,2018,3208189.0
MNG,2017,3148917.0
MNG,2016,3088856.0
MNG,2015,3026864.0
MNG,2014,2963113.0
MNG,2013,2899011.0
MNG,2012,2839705.0
MNG,2011,2786317.0
MNG,2010,2738622.0
MNG,2009,2691115.0
MNG,2008,2643201.0
MNG,2007,2601850.0
MNG,2006,2567168.0
MNG,2005,2536407.0
MNG,2004,2508412.0
MNG,2003,2480374.0
MNG,2002,2449027.0
MNG,2001,2417751.0
MNG,2000,2388299.0
MNE,2023,623529.0
MNE,2022,623591.0
MNE,2021,625053.0
MNE,2020,626590.0
MNE,2019,626753.0
MNE,2018,626438.0
MNE,2017,625982.0
MNE,2016,625353.0
MNE,2015,624651.0
MNE,2014,623744.0
MNE,2013,622587.0
MNE,2012,621418.0
MNE,2011,620345.0
MNE,2010,619428.0
MNE,2009,618294.0
MNE,2008,616969.0
MNE,2007,615875.0
MNE,2006,615025.0
MNE,2005,614261.0
MNE,2004,613353.0
MNE,2003,612267.0
MNE,2002,609828.0
MNE,2001,607389.0
MNE,2000,604950.0
MAR,2023,37712505.0
MAR,2022,37329064.0
MAR,2021,36954442.0
MAR,2020,36584208.0
MAR,2019,36210898.0
MAR,2018,35839760.0
MAR,2017,35446392.0
MAR,2016,35023457.0
MAR,2015,34607588.0
MAR,2014,34204780.0
MAR,2013,33787571.0
MAR,2012,33355241.0
MAR,2011,32912588.0
MAR,2010,32467016.0
MAR,2009,32030778.0
MAR,2008,31606767.0
MAR,2007,31186468.0
MAR,2006,30771178.0
MAR,2005,30358144.0
MAR,2004,29953018.0
